Id,IndicatorCode,SpatialDimType,SpatialDim,TimeDimType,ParentLocationCode,ParentLocation,Dim1Type,Dim1,TimeDim,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd,IndicatorName,Vaccine
8475859,WHS4_100,COUNTRY,IND,YEAR,SEAR,South-East Asia,,,2000,,,,,,,58,58.0,,,,2025-07-14T16:23:12.92+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
8476258,WHS4_100,COUNTRY,MOZ,YEAR,AFR,Africa,,,2003,,,,,,,85,85.0,,,,2025-07-14T16:23:12.92+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
8482271,WHS4_100,WORLDBANKINCOMEGROUP,WB_UMI,YEAR,,,,,2006,,,,,,,90,90.0,,,,2025-07-14T16:23:12.92+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
8493801,WHS4_100,COUNTRY,LTU,YEAR,EUR,Europe,,,2014,,,,,,,93,93.0,,,,2025-07-14T16:23:12.92+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
8514209,WHS4_100,COUNTRY,ECU,YEAR,AMR,Americas,,,2019,,,,,,,85,85.0,,,,2025-07-14T16:23:12.92+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
8525736,WHS4_100,COUNTRY,MKD,YEAR,EUR,Europe,,,2008,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
8525752,WHS4_100,COUNTRY,TLS,YEAR,SEAR,South-East Asia,,,2021,,,,,,,83,83.0,,,,2025-07-14T16:23:12.92+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
8533071,WHS4_100,COUNTRY,UKR,YEAR,EUR,Europe,,,2019,,,,,,,80,80.0,,,,2025-07-14T16:23:12.92+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
8545433,WHS4_100,COUNTRY,SYR,YEAR,EMR,Eastern Mediterranean,,,2020,,,,,,,62,62.0,,,,2025-07-14T16:23:12.92+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
8546449,WHS4_100,COUNTRY,KWT,YEAR,EMR,Eastern Mediterranean,,,2022,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
8557725,WHS4_100,COUNTRY,DEU,YEAR,EUR,Europe,,,2013,,,,,,,93,93.0,,,,2025-07-14T16:23:12.92+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
8563902,WHS4_100,COUNTRY,PRT,YEAR,EUR,Europe,,,2018,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
8576454,WHS4_100,COUNTRY,EST,YEAR,EUR,Europe,,,2006,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
8576923,WHS4_100,COUNTRY,GIN,YEAR,AFR,Africa,,,2021,,,,,,,56,56.0,,,,2025-07-14T16:23:12.92+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
8584045,WHS4_100,COUNTRY,MOZ,YEAR,AFR,Africa,,,2008,,,,,,,75,75.0,,,,2025-07-14T16:23:12.92+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
8589280,WHS4_100,COUNTRY,GIN,YEAR,AFR,Africa,,,2000,,,,,,,46,46.0,,,,2025-07-14T16:23:12.92+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
8590795,WHS4_100,COUNTRY,AND,YEAR,EUR,Europe,,,2023,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
8597207,WHS4_100,COUNTRY,MNG,YEAR,WPR,Western Pacific,,,2014,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
8614617,WHS4_100,COUNTRY,TON,YEAR,WPR,Western Pacific,,,2002,,,,,,,90,90.0,,,,2025-07-14T16:23:12.92+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
8633346,WHS4_100,COUNTRY,DEU,YEAR,EUR,Europe,,,2000,,,,,,,90,90.0,,,,2025-07-14T16:23:12.92+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
8634970,WHS4_100,COUNTRY,MOZ,YEAR,AFR,Africa,,,2023,,,,,,,70,70.0,,,,2025-07-14T16:23:12.92+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
8646016,WHS4_100,COUNTRY,KOR,YEAR,WPR,Western Pacific,,,2017,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
8654033,WHS4_100,COUNTRY,PNG,YEAR,WPR,Western Pacific,,,2000,,,,,,,59,59.0,,,,2025-07-14T16:23:12.92+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
8659591,WHS4_100,COUNTRY,TCD,YEAR,AFR,Africa,,,2004,,,,,,,22,22.0,,,,2025-07-14T16:23:12.92+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
8659796,WHS4_100,COUNTRY,LBY,YEAR,EMR,Eastern Mediterranean,,,2003,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
8660504,WHS4_100,COUNTRY,BGD,YEAR,SEAR,South-East Asia,,,2023,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
8665111,WHS4_100,COUNTRY,ISR,YEAR,EUR,Europe,,,2015,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
8665861,WHS4_100,COUNTRY,THA,YEAR,SEAR,South-East Asia,,,2009,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
8671252,WHS4_100,COUNTRY,GBR,YEAR,EUR,Europe,,,2023,,,,,,,92,92.0,,,,2025-07-14T16:23:12.92+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
8671806,WHS4_100,COUNTRY,GRC,YEAR,EUR,Europe,,,2022,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
8678396,WHS4_100,COUNTRY,CAN,YEAR,AMR,Americas,,,2005,,,,,,,93,93.0,,,,2025-07-14T16:23:12.92+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
8683938,WHS4_100,COUNTRY,DEU,YEAR,EUR,Europe,,,2002,,,,,,,93,93.0,,,,2025-07-14T16:23:12.92+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
8684204,WHS4_100,COUNTRY,KNA,YEAR,AMR,Americas,,,2007,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
8684253,WHS4_100,GLOBAL,GLOBAL,YEAR,,,,,2005,,,,,,,77,77.0,,,,2025-07-14T16:23:12.92+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
8685346,WHS4_100,COUNTRY,GNB,YEAR,AFR,Africa,,,2011,,,,,,,86,86.0,,,,2025-07-14T16:23:12.92+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
8690617,WHS4_100,COUNTRY,VEN,YEAR,AMR,Americas,,,2004,,,,,,,86,86.0,,,,2025-07-14T16:23:12.92+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
8698030,WHS4_100,COUNTRY,ARM,YEAR,EUR,Europe,,,2003,,,,,,,94,94.0,,,,2025-07-14T16:23:12.92+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
8703663,WHS4_100,COUNTRY,HUN,YEAR,EUR,Europe,,,2007,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
8721952,WHS4_100,COUNTRY,BHR,YEAR,EMR,Eastern Mediterranean,,,2015,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
8729019,WHS4_100,COUNTRY,CYP,YEAR,EUR,Europe,,,2002,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
8760144,WHS4_100,COUNTRY,PNG,YEAR,WPR,Western Pacific,,,2021,,,,,,,32,32.0,,,,2025-07-14T16:23:12.92+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
8761968,WHS4_100,COUNTRY,LBN,YEAR,EMR,Eastern Mediterranean,,,2001,,,,,,,80,80.0,,,,2025-07-14T16:23:12.92+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
8767616,WHS4_100,COUNTRY,KHM,YEAR,WPR,Western Pacific,,,2011,,,,,,,91,91.0,,,,2025-07-14T16:23:12.92+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
8772862,WHS4_100,COUNTRY,MRT,YEAR,AFR,Africa,,,2017,,,,,,,76,76.0,,,,2025-07-14T16:23:12.92+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
8773342,WHS4_100,COUNTRY,ARM,YEAR,EUR,Europe,,,2005,,,,,,,90,90.0,,,,2025-07-14T16:23:12.92+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
8779538,WHS4_100,COUNTRY,MAR,YEAR,EMR,Eastern Mediterranean,,,2013,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
8780960,WHS4_100,COUNTRY,PHL,YEAR,WPR,Western Pacific,,,2007,,,,,,,87,87.0,,,,2025-07-14T16:23:12.92+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
8785441,WHS4_100,COUNTRY,TUN,YEAR,EMR,Eastern Mediterranean,,,2018,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
8786135,WHS4_100,COUNTRY,MAR,YEAR,EMR,Eastern Mediterranean,,,2010,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
8786387,WHS4_100,COUNTRY,RWA,YEAR,AFR,Africa,,,2017,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
8799488,WHS4_100,COUNTRY,MCO,YEAR,EUR,Europe,,,2007,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
8805408,WHS4_100,COUNTRY,TCD,YEAR,AFR,Africa,,,2009,,,,,,,26,26.0,,,,2025-07-14T16:23:12.92+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
8810816,WHS4_100,COUNTRY,LCA,YEAR,AMR,Americas,,,2007,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
8830147,WHS4_100,COUNTRY,SVK,YEAR,EUR,Europe,,,2021,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
8831735,WHS4_100,COUNTRY,FJI,YEAR,WPR,Western Pacific,,,2019,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
8842744,WHS4_100,COUNTRY,NER,YEAR,AFR,Africa,,,2005,,,,,,,45,45.0,,,,2025-07-14T16:23:12.92+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
8843050,WHS4_100,COUNTRY,ARG,YEAR,AMR,Americas,,,2024,,,,,,,75,75.0,,,,2025-07-14T16:23:12.92+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
8850269,WHS4_100,COUNTRY,NER,YEAR,AFR,Africa,,,2013,,,,,,,75,75.0,,,,2025-07-14T16:23:12.92+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
8862602,WHS4_100,COUNTRY,WSM,YEAR,WPR,Western Pacific,,,2001,,,,,,,90,90.0,,,,2025-07-14T16:23:12.92+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
8874428,WHS4_100,WORLDBANKINCOMEGROUP,WB_LI,YEAR,,,,,2011,,,,,,,75,75.0,,,,2025-07-14T16:23:12.92+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00,Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),DTP3
3813807,SDGHPVRECEIVED,COUNTRY,CMR,YEAR,AFR,Africa,SEX,SEX_FMLE,2023,,,,,,,68,68.0,,,,2025-07-17T09:39:56.82+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00,Human papillomavirus (HPV) immunization coverage estimates among primary target cohort (9-14 years old girls) (%,HPV
5894611,SDGHPVRECEIVED,COUNTRY,PLW,YEAR,WPR,Western Pacific,SEX,SEX_FMLE,2024,,,,,,,43,43.0,,,,2025-07-17T09:39:56.82+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00,Human papillomavirus (HPV) immunization coverage estimates among primary target cohort (9-14 years old girls) (%,HPV
5938842,SDGHPVRECEIVED,COUNTRY,BRN,YEAR,WPR,Western Pacific,SEX,SEX_FMLE,2019,,,,,,,90,90.0,,,,2025-07-17T09:39:56.82+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00,Human papillomavirus (HPV) immunization coverage estimates among primary target cohort (9-14 years old girls) (%,HPV
4492681,SDGHPVRECEIVED,COUNTRY,DEU,YEAR,EUR,Europe,SEX,SEX_FMLE,2013,,,,,,,29,29.0,,,,2025-07-17T09:39:56.82+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00,Human papillomavirus (HPV) immunization coverage estimates among primary target cohort (9-14 years old girls) (%,HPV
7905659,SDGHPVRECEIVED,COUNTRY,JAM,YEAR,AMR,Americas,SEX,SEX_FMLE,2018,,,,,,,8,8.0,,,,2025-07-17T09:39:56.82+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00,Human papillomavirus (HPV) immunization coverage estimates among primary target cohort (9-14 years old girls) (%,HPV
4993747,SDGHPVRECEIVED,COUNTRY,ZWE,YEAR,AFR,Africa,SEX,SEX_FMLE,2019,,,,,,,64,64.0,,,,2025-07-17T09:39:56.82+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00,Human papillomavirus (HPV) immunization coverage estimates among primary target cohort (9-14 years old girls) (%,HPV
8857208,SDGHPVRECEIVED,COUNTRY,TZA,YEAR,AFR,Africa,SEX,SEX_FMLE,2019,,,,,,,47,47.0,,,,2025-07-17T09:39:56.82+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00,Human papillomavirus (HPV) immunization coverage estimates among primary target cohort (9-14 years old girls) (%,HPV
812107,SDGHPVRECEIVED,COUNTRY,BGR,YEAR,EUR,Europe,SEX,SEX_FMLE,2019,,,,,,,4,4.0,,,,2025-07-17T09:39:56.82+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00,Human papillomavirus (HPV) immunization coverage estimates among primary target cohort (9-14 years old girls) (%,HPV
5685218,SDGHPVRECEIVED,WORLDBANKINCOMEGROUP,WB_UMI,YEAR,,,SEX,SEX_FMLE,2013,,,,,,,9,9.0,,,,2025-07-17T09:39:56.82+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00,Human papillomavirus (HPV) immunization coverage estimates among primary target cohort (9-14 years old girls) (%,HPV
4245369,SDGHPVRECEIVED,REGION,EUR,YEAR,,,SEX,SEX_FMLE,2016,,,,,,,24,24.0,,,,2025-07-17T09:39:56.82+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00,Human papillomavirus (HPV) immunization coverage estimates among primary target cohort (9-14 years old girls) (%,HPV
9634661,SDGHPVRECEIVED,COUNTRY,MEX,YEAR,AMR,Americas,SEX,SEX_FMLE,2022,,,,,,,80,80.0,,,,2025-07-17T09:39:56.82+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00,Human papillomavirus (HPV) immunization coverage estimates among primary target cohort (9-14 years old girls) (%,HPV
2354143,SDGHPVRECEIVED,COUNTRY,NOR,YEAR,EUR,Europe,SEX,SEX_FMLE,2015,,,,,,,82,82.0,,,,2025-07-17T09:39:56.82+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00,Human papillomavirus (HPV) immunization coverage estimates among primary target cohort (9-14 years old girls) (%,HPV
2455876,SDGHPVRECEIVED,COUNTRY,GUY,YEAR,AMR,Americas,SEX,SEX_FMLE,2018,,,,,,,15,15.0,,,,2025-07-17T09:39:56.82+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00,Human papillomavirus (HPV) immunization coverage estimates among primary target cohort (9-14 years old girls) (%,HPV
1174150,SDGHPVRECEIVED,GLOBAL,GLOBAL,YEAR,,,SEX,SEX_FMLE,2013,,,,,,,6,6.0,,,,2025-07-17T09:39:56.82+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00,Human papillomavirus (HPV) immunization coverage estimates among primary target cohort (9-14 years old girls) (%,HPV
2932014,SDGHPVRECEIVED,COUNTRY,FIN,YEAR,EUR,Europe,SEX,SEX_FMLE,2023,,,,,,,70,70.0,,,,2025-07-17T09:39:56.82+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00,Human papillomavirus (HPV) immunization coverage estimates among primary target cohort (9-14 years old girls) (%,HPV
9622186,SDGHPVRECEIVED,COUNTRY,MHL,YEAR,WPR,Western Pacific,SEX,SEX_FMLE,2021,,,,,,,36,36.0,,,,2025-07-17T09:39:56.82+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00,Human papillomavirus (HPV) immunization coverage estimates among primary target cohort (9-14 years old girls) (%,HPV
6287478,SDGHPVRECEIVED,COUNTRY,GBR,YEAR,EUR,Europe,SEX,SEX_FMLE,2012,,,,,,,87,87.0,,,,2025-07-17T09:39:56.82+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00,Human papillomavirus (HPV) immunization coverage estimates among primary target cohort (9-14 years old girls) (%,HPV
3192000,SDGHPVRECEIVED,COUNTRY,HUN,YEAR,EUR,Europe,SEX,SEX_FMLE,2021,,,,,,,80,80.0,,,,2025-07-17T09:39:56.82+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00,Human papillomavirus (HPV) immunization coverage estimates among primary target cohort (9-14 years old girls) (%,HPV
1440875,SDGHPVRECEIVED,COUNTRY,TKM,YEAR,EUR,Europe,SEX,SEX_FMLE,2017,,,,,,,90,90.0,,,,2025-07-17T09:39:56.82+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00,Human papillomavirus (HPV) immunization coverage estimates among primary target cohort (9-14 years old girls) (%,HPV
9726791,SDGHPVRECEIVED,WORLDBANKINCOMEGROUP,WB_HI,YEAR,,,SEX,SEX_FMLE,2020,,,,,,,40,40.0,,,,2025-07-17T09:39:56.82+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Human papillomavirus (HPV) immunization coverage estimates among primary target cohort (9-14 years old girls) (%,HPV
8426102,SDGHPVRECEIVED,GLOBAL,GLOBAL,YEAR,,,SEX,SEX_FMLE,2020,,,,,,,11,11.0,,,,2025-07-17T09:39:56.82+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Human papillomavirus (HPV) immunization coverage estimates among primary target cohort (9-14 years old girls) (%,HPV
6922169,SDGHPVRECEIVED,COUNTRY,PER,YEAR,AMR,Americas,SEX,SEX_FMLE,2024,,,,,,,97,97.0,,,,2025-07-17T09:39:56.82+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00,Human papillomavirus (HPV) immunization coverage estimates among primary target cohort (9-14 years old girls) (%,HPV
7607748,SDGHPVRECEIVED,COUNTRY,USA,YEAR,AMR,Americas,SEX,SEX_FMLE,2022,,,,,,,52,52.0,,,,2025-07-17T09:39:56.82+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00,Human papillomavirus (HPV) immunization coverage estimates among primary target cohort (9-14 years old girls) (%,HPV
6224147,SDGHPVRECEIVED,COUNTRY,BRA,YEAR,AMR,Americas,SEX,SEX_FMLE,2015,,,,,,,50,50.0,,,,2025-07-17T09:39:56.82+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00,Human papillomavirus (HPV) immunization coverage estimates among primary target cohort (9-14 years old girls) (%,HPV
8235867,SDGHPVRECEIVED,REGION,AFR,YEAR,,,SEX,SEX_FMLE,2015,,,,,,,4,4.0,,,,2025-07-17T09:39:56.82+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00,Human papillomavirus (HPV) immunization coverage estimates among primary target cohort (9-14 years old girls) (%,HPV
